Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage,tissue,create_date,version
SRR2967320,RNA-Seq,250,581809250,PRJNA304502,SAMN04303966,466108498,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456766,GSM1957268,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957268,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967321,RNA-Seq,250,696528750,PRJNA304502,SAMN04303967,554096831,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456767,GSM1957269,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957269,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:23:00Z,1
SRR2967322,RNA-Seq,250,666546000,PRJNA304502,SAMN04303968,533578599,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456768,GSM1957270,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957270,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967323,RNA-Seq,250,754226000,PRJNA304502,SAMN04303969,599060320,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456769,GSM1957271,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957271,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:23:00Z,1
SRR2967324,RNA-Seq,250,675718750,PRJNA304502,SAMN04303970,536332674,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456770,GSM1957272,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957272,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967325,RNA-Seq,250,769484750,PRJNA304502,SAMN04303971,601028152,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456771,GSM1957273,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957273,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:23:00Z,1
SRR2967326,RNA-Seq,250,660268750,PRJNA304502,SAMN04303972,525416142,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456772,GSM1957274,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957274,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967327,RNA-Seq,250,832989500,PRJNA304502,SAMN04303973,662982855,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456773,GSM1957275,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957275,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967328,RNA-Seq,250,781262500,PRJNA304502,SAMN04303974,622978717,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456774,GSM1957276,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957276,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967329,RNA-Seq,250,683484750,PRJNA304502,SAMN04303975,547265377,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456775,GSM1957277,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957277,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967330,RNA-Seq,250,657735000,PRJNA304502,SAMN04303976,525820115,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456776,GSM1957278,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957278,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967331,RNA-Seq,250,655055500,PRJNA304502,SAMN04303977,524335995,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456777,GSM1957279,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957279,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:23:00Z,1
SRR2967332,RNA-Seq,250,716022750,PRJNA304502,SAMN04303978,572124884,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456778,GSM1957280,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957280,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967333,RNA-Seq,250,694655250,PRJNA304502,SAMN04303979,552317511,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456779,GSM1957281,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957281,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967334,RNA-Seq,250,693136750,PRJNA304502,SAMN04303980,550106668,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456780,GSM1957282,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957282,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967335,RNA-Seq,250,733960250,PRJNA304502,SAMN04303981,583324900,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456781,GSM1957283,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957283,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967336,RNA-Seq,250,899511750,PRJNA304502,SAMN04303982,704984387,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456782,GSM1957284,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957284,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:21:00Z,1
SRR2967337,RNA-Seq,250,607537750,PRJNA304502,SAMN04303983,484204227,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456783,GSM1957285,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957285,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967338,RNA-Seq,250,811951500,PRJNA304502,SAMN04304242,642907878,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456784,GSM1957286,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957286,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:21:00Z,1
SRR2967339,RNA-Seq,250,781483250,PRJNA304502,SAMN04304243,620319935,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456785,GSM1957287,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957287,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:21:00Z,1
SRR2967340,RNA-Seq,250,464560500,PRJNA304502,SAMN04303984,372826536,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456786,GSM1957288,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957288,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967341,RNA-Seq,250,628389500,PRJNA304502,SAMN04304239,500466163,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456787,GSM1957289,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957289,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:22:00Z,1
SRR2967342,RNA-Seq,250,430228750,PRJNA304502,SAMN04304240,362182650,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456788,GSM1957290,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957290,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967343,RNA-Seq,250,686758000,PRJNA304502,SAMN04304241,547361685,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456789,GSM1957291,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957291,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967344,RNA-Seq,250,606292750,PRJNA304502,SAMN04304244,484839692,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456790,GSM1957292,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957292,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967345,RNA-Seq,250,595313750,PRJNA304502,SAMN04304245,473514387,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456791,GSM1957293,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957293,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967346,RNA-Seq,250,662979250,PRJNA304502,SAMN04304246,525263138,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456792,GSM1957294,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957294,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967347,RNA-Seq,250,541812000,PRJNA304502,SAMN04304247,435732025,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456793,GSM1957295,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957295,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967348,RNA-Seq,250,607277000,PRJNA304502,SAMN04304248,486681744,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456794,GSM1957296,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957296,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967349,RNA-Seq,250,708507750,PRJNA304502,SAMN04304249,565138204,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456795,GSM1957297,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957297,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967350,RNA-Seq,250,764277500,PRJNA304502,SAMN04304250,608727176,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456796,GSM1957298,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957298,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967351,RNA-Seq,250,729521750,PRJNA304502,SAMN04304251,580983384,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456797,GSM1957299,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957299,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:20:00Z,1
SRR2967352,RNA-Seq,250,623607250,PRJNA304502,SAMN04304252,499106213,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456798,GSM1957300,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957300,iPSC 409B2,SRP066834,41 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967353,RNA-Seq,200,216007400,PRJNA304502,SAMN04304253,170078906,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456799,GSM1957301,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957301,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967354,RNA-Seq,200,388341600,PRJNA304502,SAMN04304254,301486427,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456800,GSM1957302,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957302,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967355,RNA-Seq,200,321990800,PRJNA304502,SAMN04304255,251224292,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456801,GSM1957303,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957303,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967356,RNA-Seq,200,220376000,PRJNA304502,SAMN04304256,173833999,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456802,GSM1957304,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957304,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967357,RNA-Seq,200,297628800,PRJNA304502,SAMN04304257,232286006,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456803,GSM1957305,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957305,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967358,RNA-Seq,200,283397400,PRJNA304502,SAMN04304258,219453069,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456804,GSM1957306,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957306,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967359,RNA-Seq,200,323130800,PRJNA304502,SAMN04304259,250159984,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456805,GSM1957307,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957307,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967360,RNA-Seq,200,291891600,PRJNA304502,SAMN04304260,227814443,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456806,GSM1957308,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957308,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967361,RNA-Seq,200,322721200,PRJNA304502,SAMN04304261,250084371,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456807,GSM1957309,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957309,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967362,RNA-Seq,200,404944400,PRJNA304502,SAMN04304262,315056571,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456808,GSM1957310,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957310,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967363,RNA-Seq,200,272246600,PRJNA304502,SAMN04304263,211460825,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456809,GSM1957311,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957311,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967364,RNA-Seq,200,299648600,PRJNA304502,SAMN04304264,233680490,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456810,GSM1957312,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957312,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967365,RNA-Seq,200,370560400,PRJNA304502,SAMN04304265,289083947,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456811,GSM1957313,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957313,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967366,RNA-Seq,200,347799600,PRJNA304502,SAMN04304266,270750461,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456812,GSM1957314,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957314,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967367,RNA-Seq,200,286592800,PRJNA304502,SAMN04304267,224518734,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456813,GSM1957315,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957315,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967368,RNA-Seq,200,312319000,PRJNA304502,SAMN04304127,244374584,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456814,GSM1957316,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957316,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967369,RNA-Seq,200,334165200,PRJNA304502,SAMN04304128,258887305,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456815,GSM1957317,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957317,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967370,RNA-Seq,200,330716600,PRJNA304502,SAMN04304268,254231141,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456816,GSM1957318,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957318,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967371,RNA-Seq,200,346155200,PRJNA304502,SAMN04304120,267612885,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456817,GSM1957319,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957319,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967372,RNA-Seq,200,332925200,PRJNA304502,SAMN04304121,256414315,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456818,GSM1957320,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957320,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967373,RNA-Seq,200,305693200,PRJNA304502,SAMN04304122,235105541,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456819,GSM1957321,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957321,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967374,RNA-Seq,200,314355000,PRJNA304502,SAMN04304123,245278638,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456820,GSM1957322,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957322,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967375,RNA-Seq,200,434527800,PRJNA304502,SAMN04304124,337868394,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456821,GSM1957323,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957323,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:18:00Z,1
SRR2967376,RNA-Seq,200,425023200,PRJNA304502,SAMN04304125,329858541,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456822,GSM1957324,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957324,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:19:00Z,1
SRR2967377,RNA-Seq,200,330054200,PRJNA304502,SAMN04304126,258445502,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456823,GSM1957325,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957325,iPSC 409B2,SRP066834,65 days,Dissociated whole cerebral organoid,2015-12-01T10:17:00Z,1
